;j_1_T_supply;j_1_T_return;j_2_T_supply;j_2_T_return;j_2_Q_demand;j_3_T_supply;j_3_T_return;j_3_Q_demand;j_4_T_supply;j_4_T_return;j_4_Q_demand;j_5_T_supply;j_5_T_return;j_5_Q_demand;j_6_T_supply;j_6_T_return;j_6_Q_demand;j_7_T_supply;j_7_T_return;j_7_Q_demand;j_8_T_supply;j_8_T_return;j_8_Q_demand;j_9_T_supply;j_9_T_return;j_9_Q_demand;j_10_T_supply;j_10_T_return;j_10_Q_demand;j_11_T_supply;j_11_T_return;j_11_Q_demand;j_12_T_supply;j_12_T_return;j_12_Q_demand;j_13_T_supply;j_13_T_return;j_13_Q_demand;j_14_T_supply;j_14_T_return;j_14_Q_demand;j_15_T_supply;j_15_T_return;j_15_Q_demand
241;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5927188287169645;100.0;40.0;0.6854376574339289;100.0;40.0;1.5635941435848224;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.2660726911725306;100.0;40.0;1.8543765743392895;100.0;40.0;0.2781564861508934
242;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.585173199418012;100.0;40.0;0.670346398836024;100.0;40.0;1.5258659970900599;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;2.8846337739133485;100.0;40.0;1.7034639883602396;100.0;40.0;0.2555195982540359
243;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5940811954711471;100.0;40.0;0.6881623909422944;100.0;40.0;1.570405977355736;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.343142578910505;100.0;40.0;1.8816239094229434;100.0;40.0;0.2822435864134415
244;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5926841237822285;100.0;40.0;0.6853682475644569;100.0;40.0;1.5634206189111421;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.2641460801145743;100.0;40.0;1.853682475644569;100.0;40.0;0.2780523713466853
245;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5852176035281778;100.0;40.0;0.6704352070563557;100.0;40.0;1.5260880176408893;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;2.8866817427489426;100.0;40.0;1.7043520705635575;100.0;40.0;0.2556528105845336
246;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.594081066313755;100.0;40.0;0.6881621326275102;100.0;40.0;1.5704053315687758;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.3431351363379775;100.0;40.0;1.881621326275103;100.0;40.0;0.2822431989412654
247;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5926500757547442;100.0;40.0;0.6853001515094882;100.0;40.0;1.5632503787737204;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.2622576669171455;100.0;40.0;1.853001515094882;100.0;40.0;0.2779502272642323
248;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5852612893838518;100.0;40.0;0.6705225787677037;100.0;40.0;1.5263064469192593;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;2.8886986151536194;100.0;40.0;1.7052257876770371;100.0;40.0;0.25578386815155557
249;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5940807690162644;100.0;40.0;0.6881615380325289;100.0;40.0;1.570403845081322;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.3431180049515334;100.0;40.0;1.8816153803252884;100.0;40.0;0.2822423070487933
250;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5926166665780783;100.0;40.0;0.6852333331561565;100.0;40.0;1.5630833328903915;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.260406349575069;100.0;40.0;1.8523333315615655;100.0;40.0;0.2778499997342348
251;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5853042755011613;100.0;40.0;0.6706085510023228;100.0;40.0;1.526521377505807;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;2.890685151614964;100.0;40.0;1.706085510023228;100.0;40.0;0.2559128265034842
252;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5940803114095865;100.0;40.0;0.6881606228191731;100.0;40.0;1.5704015570479328;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.343091636226893;100.0;40.0;1.8816062281917314;100.0;40.0;0.2822409342287597
253;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.592583878852603;100.0;40.0;0.6851677577052061;100.0;40.0;1.5629193942630153;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.2585910681453307;100.0;40.0;1.8516775770520608;100.0;40.0;0.2777516365578091
254;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5853465797443715;100.0;40.0;0.6706931594887431;100.0;40.0;1.5267328987218578;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;2.892642087047693;100.0;40.0;1.706931594887431;100.0;40.0;0.2560397392331146
255;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.594079700922914;100.0;40.0;0.6881594018458281;100.0;40.0;1.5703985046145703;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.3430564585952665;100.0;40.0;1.8815940184582816;100.0;40.0;0.2822391027687422
256;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.592551695805923;100.0;40.0;0.6851033916118461;100.0;40.0;1.5627584790296152;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.2568108027597544;100.0;40.0;1.8510339161184604;100.0;40.0;0.27765508741776906
257;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5853882193547193;100.0;40.0;0.6707764387094387;100.0;40.0;1.5269410967735966;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;2.8945701318782677;100.0;40.0;1.7077643870943866;100.0;40.0;0.256164658064158
258;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5940789446079267;100.0;40.0;0.6881578892158532;100.0;40.0;1.5703947230396331;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.3430128788211606;100.0;40.0;1.8815788921585321;100.0;40.0;0.2822368338237798
259;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5925201012648755;100.0;40.0;0.6850402025297513;100.0;40.0;1.5626005063243782;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.255064571748751;100.0;40.0;1.8504020252975129;100.0;40.0;0.27756030379462693
260;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.585429210977728;100.0;40.0;0.6708584219554558;100.0;40.0;1.5271460548886395;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;2.896469973074618;100.0;40.0;1.7085842195545577;100.0;40.0;0.25628763293318363
261;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5940780491613011;100.0;40.0;0.6881560983226023;100.0;40.0;1.5703902458065055;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.3429612832845326;100.0;40.0;1.8815609832260223;100.0;40.0;0.28223414748390335
262;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5924890796290092;100.0;40.0;0.6849781592580186;100.0;40.0;1.5624453981450466;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.253351429869052;100.0;40.0;1.8497815925801862;100.0;40.0;0.2774672388870279
263;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5854695706890922;100.0;40.0;0.6709391413781844;100.0;40.0;1.527347853445461;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;2.898342275124136;100.0;40.0;1.7093914137818438;100.0;40.0;0.25640871206727656
264;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.594077020945661;100.0;40.0;0.688154041891322;100.0;40.0;1.570385104728305;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.3429020391748385;100.0;40.0;1.88154041891322;100.0;40.0;0.282231062836983
265;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.59245861584545;100.0;40.0;0.6849172316908998;100.0;40.0;1.5622930792272496;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.2516704666288083;100.0;40.0;1.849172316908998;100.0;40.0;0.2773758475363497
266;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5855093140192227;100.0;40.0;0.6710186280384456;100.0;40.0;1.527546570096114;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;2.9001876809629725;100.0;40.0;1.7101862803844554;100.0;40.0;0.2565279420576683
267;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5940758660090886;100.0;40.0;0.6881517320181774;100.0;40.0;1.5703793300454434;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.342835495603923;100.0;40.0;1.8815173201817734;100.0;40.0;0.282227598027266
268;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5924286953850726;100.0;40.0;0.6848573907701455;100.0;40.0;1.5621434769253637;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.250020804703922;100.0;40.0;1.8485739077014551;100.0;40.0;0.27728608615521827
269;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.585548455976527;100.0;40.0;0.6710969119530538;100.0;40.0;1.5277422798826346;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;2.902006812859374;100.0;40.0;1.7109691195305379;100.0;40.0;0.25664536792958065
270;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5940745901033135;100.0;40.0;0.6881491802066271;100.0;40.0;1.5703729505165676;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.3427619846440204;100.0;40.0;1.8814918020662705;100.0;40.0;0.28222377030994056
271;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5923993042199027;100.0;40.0;0.6847986084398056;100.0;40.0;1.561996521099514;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.2484015984399326;100.0;40.0;1.8479860843980553;100.0;40.0;0.2771979126597083
272;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5855870110695018;100.0;40.0;0.6711740221390039;100.0;40.0;1.5279350553475095;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;2.903800273253687;100.0;40.0;1.7117402213900383;100.0;40.0;0.25676103320850574
273;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5940731987006784;100.0;40.0;0.688146397401357;100.0;40.0;1.5703659935033925;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.3426818222966435;100.0;40.0;1.8814639740135695;100.0;40.0;0.2822195961020354
274;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.59237042880167;100.0;40.0;0.6847408576033401;100.0;40.0;1.5618521440083504;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.246812032434146;100.0;40.0;1.8474085760334014;100.0;40.0;0.2771112864050102
275;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.585624993327711;100.0;40.0;0.671249986655422;100.0;40.0;1.5281249666385552;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;2.905568645557487;100.0;40.0;1.7124998665542206;100.0;40.0;0.2568749799831331
276;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5940716970099784;100.0;40.0;0.6881433940199568;100.0;40.0;1.5703584850498922;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.3425953093975895;100.0;40.0;1.8814339401995686;100.0;40.0;0.28221509102993525
277;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5923420560414534;100.0;40.0;0.6846841120829069;100.0;40.0;1.5617102802072673;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.2452513201930584;100.0;40.0;1.8468411208290691;100.0;40.0;0.2770261681243604
278;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.585662416321706;100.0;40.0;0.6713248326434118;100.0;40.0;1.5283120816085296;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;2.907312494914097;100.0;40.0;1.7132483264341183;100.0;40.0;0.2569872489651177
279;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5940700899912568;100.0;40.0;0.6881401799825135;100.0;40.0;1.5703504499562837;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.3425027324628944;100.0;40.0;1.8814017998251347;100.0;40.0;0.2822102699737702
280;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5923141732903487;100.0;40.0;0.6846283465806975;100.0;40.0;1.5615708664517436;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.2437187028605163;100.0;40.0;1.8462834658069747;100.0;40.0;0.2769425198710462
281;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5856992931819578;100.0;40.0;0.6713985863639157;100.0;40.0;1.5284964659097893;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;2.9090323689226723;100.0;40.0;1.7139858636391567;100.0;40.0;0.2570978795458735
282;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5940683823696375;100.0;40.0;0.6881367647392754;100.0;40.0;1.5703419118481885;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.3424043644801227;100.0;40.0;1.8813676473927539;100.0;40.0;0.2822051471089131
283;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.592286768321102;100.0;40.0;0.6845735366422042;100.0;40.0;1.5614338416055105;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.24221344801228;100.0;40.0;1.8457353664220422;100.0;40.0;0.2768603049633063
284;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5857356366168538;100.0;40.0;0.6714712732337076;100.0;40.0;1.5286781830842688;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;2.910728798327846;100.0;40.0;1.7147127323370754;100.0;40.0;0.2572069098505613
285;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5940665786482666;100.0;40.0;0.6881331572965336;100.0;40.0;1.5703328932413338;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.342300465649011;100.0;40.0;1.8813315729653353;100.0;40.0;0.2821997359448003
286;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5922598293106542;100.0;40.0;0.6845196586213084;100.0;40.0;1.561299146553271;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.240734848513057;100.0;40.0;1.845196586213084;100.0;40.0;0.27677948793196255
287;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5857714589298113;100.0;40.0;0.6715429178596225;100.0;40.0;1.5288572946490564;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;2.912402297676844;100.0;40.0;1.7154291785962252;100.0;40.0;0.25731437678943375
288;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5940646831204244;100.0;40.0;0.6881293662408487;100.0;40.0;1.5703234156021217;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.342191284075183;100.0;40.0;1.8812936624084873;100.0;40.0;0.28219404936127307
289;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.592233344823542;100.0;40.0;0.6844666896470842;100.0;40.0;1.5611667241177105;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.239282221432245;100.0;40.0;1.8446668964708421;100.0;40.0;0.2767000344706263
290;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.585806772035561;100.0;40.0;0.6716135440711225;100.0;40.0;1.5290338601778062;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;2.9140533659458203;100.0;40.0;1.7161354407112246;100.0;40.0;0.2574203161066837
291;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5940626998808736;100.0;40.0;0.6881253997617471;100.0;40.0;1.570313499404368;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.342077056420321;100.0;40.0;1.8812539976174716;100.0;40.0;0.2821880996426207
292;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5922073037961113;100.0;40.0;0.6844146075922225;100.0;40.0;1.5610365189805564;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.2378549070149174;100.0;40.0;1.8441460759222252;100.0;40.0;0.27662191138833375
293;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5858415874756462;100.0;40.0;0.6716831749512927;100.0;40.0;1.5292079373782317;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;2.9156824871371034;100.0;40.0;1.716831749512927;100.0;40.0;0.25752476242693906
294;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5940606328364968;100.0;40.0;0.6881212656729939;100.0;40.0;1.5703031641824847;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.341958008511911;100.0;40.0;1.881212656729939;100.0;40.0;0.2821818985094908
295;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5921816955214918;100.0;40.0;0.6843633910429838;100.0;40.0;1.5609084776074595;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.2364522677048293;100.0;40.0;1.8436339104298383;100.0;40.0;0.27654508656447574
296;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.585875916433178;100.0;40.0;0.6717518328663559;100.0;40.0;1.5293795821658895;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;2.9172901308488974;100.0;40.0;1.7175183286635582;100.0;40.0;0.25762774929953375
297;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.594058485716273;100.0;40.0;0.6881169714325462;100.0;40.0;1.5702924285813655;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.341834355915419;100.0;40.0;1.881169714325462;100.0;40.0;0.2821754571488193
298;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5921565096352972;100.0;40.0;0.6843130192705944;100.0;40.0;1.5607825481764859;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.235073687216394;100.0;40.0;1.8431301927059436;100.0;40.0;0.27646952890589155
299;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.585909769746893;100.0;40.0;0.6718195394937858;100.0;40.0;1.5295488487344644;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;2.918876752818927;100.0;40.0;1.7181953949378574;100.0;40.0;0.2577293092406786
300;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5940562620806402;100.0;40.0;0.6881125241612807;100.0;40.0;1.5702813104032018;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.3417063044715625;100.0;40.0;1.881125241612807;100.0;40.0;0.28216878624192104
301;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.592131736102003;100.0;40.0;0.6842634722040063;100.0;40.0;1.5606586805100158;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.2337185696528117;100.0;40.0;1.842634722040063;100.0;40.0;0.27639520830600944
302;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5859431579245489;100.0;40.0;0.6718863158490979;100.0;40.0;1.5297157896227447;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;2.920442795443384;100.0;40.0;1.7188631584909784;100.0;40.0;0.25782947377364673
303;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5940539653302896;100.0;40.0;0.6881079306605795;100.0;40.0;1.570269826651449;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.3415740508010723;100.0;40.0;1.8810793066057956;100.0;40.0;0.2821618959908693
304;60.0;30.0;100.0;40.0;0.3;100.0;40.0;0.2;100.0;40.0;1.5921073652019735;100.0;40.0;0.684214730403947;100.0;40.0;1.5605368260098675;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.2;100.0;40.0;0.1;100.0;40.0;0.1;100.0;40.0;0.30000000000000004;100.0;40.0;3.232386338667708;100.0;40.0;1.84214730403947;100.0;40.0;0.27632209560592047
